customer_id,age,gender,location,income_band,risk_profile
CUST0002312,58,Female,"Dubai, UAE",Middle,Low Risk
CUST0002313,59,Male,"London, UK",Low,Medium Risk
CUST0002314,31,Female,"Toronto, Canada",Low,Low Risk
CUST0002315,28,Male,Singapore,High,High Risk
CUST0002316,35,Male,"Dubai, UAE",Low,Low Risk
CUST0002317,71,Female,"London, UK",Low,Low Risk
CUST0002318,29,Female,"New York, USA",Low,Low Risk
CUST0002319,40,Male,Singapore,Middle,Medium Risk
CUST0002320,29,Female,"New York, USA",Middle,Medium Risk
CUST0002321,30,Male,"Berlin, Germany",High,High Risk
CUST0002322,42,Female,Singapore,High,Medium Risk
CUST0002323,62,Female,"Lagos, Nigeria",High,Low Risk
CUST0002324,68,Male,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002325,36,Female,Singapore,Low,Low Risk
CUST0002326,72,Female,"Dubai, UAE",Low,Medium Risk
CUST0002327,63,Male,Singapore,Middle,Medium Risk
CUST0002328,53,Female,"Toronto, Canada",High,Medium Risk
CUST0002329,62,Male,"Johannesburg, South Africa",High,Low Risk
CUST0002330,25,Male,"Toronto, Canada",High,Medium Risk
CUST0002331,46,Male,"Lagos, Nigeria",Middle,Low Risk
CUST0002332,72,Male,Singapore,High,Low Risk
CUST0002333,70,Male,"New York, USA",High,High Risk
CUST0002334,72,Female,"New York, USA",Middle,Medium Risk
CUST0002335,49,Male,"London, UK",Low,High Risk
CUST0002336,68,Male,"Berlin, Germany",Middle,High Risk
CUST0002337,61,Female,"Dubai, UAE",Middle,Low Risk
CUST0002338,35,Female,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002339,23,Female,"Berlin, Germany",Middle,Low Risk
CUST0002340,35,Male,Singapore,Low,Low Risk
CUST0002341,36,Male,"Berlin, Germany",High,Medium Risk
CUST0002342,39,Male,"London, UK",Middle,Low Risk
CUST0002343,54,Female,"Berlin, Germany",Low,Medium Risk
CUST0002344,49,Male,"Johannesburg, South Africa",High,Medium Risk
CUST0002345,73,Female,"Lagos, Nigeria",High,Low Risk
CUST0002346,58,Male,"London, UK",High,Low Risk
CUST0002347,20,Female,"Lagos, Nigeria",Middle,High Risk
CUST0002348,45,Male,Singapore,Middle,Low Risk
CUST0002349,27,Male,"London, UK",High,Medium Risk
CUST0002350,68,Male,Singapore,High,High Risk
CUST0002351,52,Female,Singapore,High,Medium Risk
CUST0002352,46,Female,"Berlin, Germany",High,High Risk
CUST0002353,71,Male,"Lagos, Nigeria",High,Low Risk
CUST0002354,32,Male,Singapore,High,Low Risk
CUST0002355,50,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002356,24,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002357,29,Male,"London, UK",Middle,High Risk
CUST0002358,66,Male,"Toronto, Canada",Middle,Medium Risk
CUST0002359,47,Male,"Berlin, Germany",Middle,High Risk
CUST0002360,38,Male,Singapore,High,Low Risk
CUST0002361,48,Female,"Lagos, Nigeria",Middle,Medium Risk
CUST0002362,41,Female,"Dubai, UAE",Low,Low Risk
CUST0002363,37,Male,"Toronto, Canada",High,Medium Risk
CUST0002364,54,Male,Singapore,Middle,Low Risk
CUST0002365,21,Female,"Dubai, UAE",Low,Medium Risk
CUST0002366,45,Female,"Berlin, Germany",Low,Medium Risk
CUST0002367,61,Male,"Berlin, Germany",Middle,High Risk
CUST0002368,37,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002369,41,Female,"Lagos, Nigeria",Middle,High Risk
CUST0002370,67,Male,"Johannesburg, South Africa",Low,High Risk
CUST0002371,66,Female,"Johannesburg, South Africa",High,Low Risk
CUST0002372,68,Female,Singapore,High,Medium Risk
CUST0002373,49,Male,"London, UK",High,High Risk
CUST0002374,58,Male,"Toronto, Canada",High,Low Risk
CUST0002375,53,Female,Singapore,High,Medium Risk
CUST0002376,70,Male,"Toronto, Canada",Middle,High Risk
CUST0002377,51,Female,"Lagos, Nigeria",High,High Risk
CUST0002378,53,Male,"Berlin, Germany",High,High Risk
CUST0002379,19,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002380,32,Male,"Berlin, Germany",High,High Risk
CUST0002381,51,Female,"Johannesburg, South Africa",Low,Medium Risk
CUST0002382,53,Female,Singapore,High,High Risk
CUST0002383,23,Female,"Johannesburg, South Africa",High,Low Risk
CUST0002384,56,Male,"Berlin, Germany",Middle,High Risk
CUST0002385,59,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002386,68,Female,"Johannesburg, South Africa",Middle,Low Risk
CUST0002387,68,Female,"New York, USA",High,Low Risk
CUST0002388,71,Male,"Toronto, Canada",Middle,Medium Risk
CUST0002389,29,Male,"Dubai, UAE",Middle,Low Risk
CUST0002390,20,Male,"Berlin, Germany",High,High Risk
CUST0002391,62,Male,"Berlin, Germany",Low,Medium Risk
CUST0002392,35,Male,"New York, USA",Low,Low Risk
CUST0002393,57,Male,Singapore,Middle,Medium Risk
CUST0002394,38,Female,Singapore,High,Medium Risk
CUST0002395,32,Male,Singapore,Middle,Medium Risk
CUST0002396,50,Female,"Dubai, UAE",Middle,High Risk
CUST0002397,52,Male,"London, UK",Middle,Low Risk
CUST0002398,43,Male,"New York, USA",High,Medium Risk
CUST0002399,25,Female,"Dubai, UAE",High,Medium Risk
CUST0002400,53,Female,"Johannesburg, South Africa",Low,Medium Risk
CUST0002401,65,Male,"New York, USA",High,Low Risk
CUST0002402,47,Female,"Berlin, Germany",Middle,Medium Risk
CUST0002403,40,Female,"Toronto, Canada",Middle,Medium Risk
CUST0002404,59,Female,"New York, USA",Low,High Risk
CUST0002405,61,Female,"London, UK",High,Low Risk
CUST0002406,31,Male,"Lagos, Nigeria",Middle,High Risk
CUST0002407,31,Female,"Johannesburg, South Africa",Low,Low Risk
CUST0002408,19,Male,"Dubai, UAE",Low,Low Risk
CUST0002409,72,Male,"Johannesburg, South Africa",Middle,Low Risk
CUST0002410,54,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0002411,22,Male,"New York, USA",High,High Risk
CUST0002412,55,Female,"New York, USA",Low,High Risk
CUST0002413,62,Female,"London, UK",Middle,High Risk
CUST0002414,58,Male,"Toronto, Canada",Low,Medium Risk
CUST0002415,71,Male,"New York, USA",High,Medium Risk
CUST0002416,64,Male,"New York, USA",Middle,Medium Risk
CUST0002417,31,Male,"Toronto, Canada",High,Low Risk
CUST0002418,73,Female,"London, UK",Low,Medium Risk
CUST0002419,56,Male,"Dubai, UAE",High,Low Risk
CUST0002420,42,Female,"Johannesburg, South Africa",High,High Risk
CUST0002421,37,Male,"Dubai, UAE",Low,Low Risk
CUST0002422,19,Male,"New York, USA",High,Low Risk
CUST0002423,56,Male,"Toronto, Canada",Low,Medium Risk
CUST0002424,23,Male,"New York, USA",Middle,High Risk
CUST0002425,34,Female,Singapore,Low,High Risk
CUST0002426,42,Female,"Lagos, Nigeria",Low,Medium Risk
CUST0002427,74,Female,"Dubai, UAE",Middle,High Risk
CUST0002428,45,Male,Singapore,Low,High Risk
CUST0002429,19,Male,"Berlin, Germany",Middle,High Risk
CUST0002430,52,Female,"Lagos, Nigeria",Middle,Medium Risk
CUST0002431,54,Female,"New York, USA",Low,High Risk
CUST0002432,22,Male,"London, UK",High,Low Risk
CUST0002433,18,Male,"Dubai, UAE",High,Low Risk
CUST0002434,57,Female,"Berlin, Germany",Middle,High Risk
CUST0002435,29,Male,"Lagos, Nigeria",High,Medium Risk
CUST0002436,73,Male,"Dubai, UAE",High,Medium Risk
CUST0002437,53,Female,"Toronto, Canada",Low,Medium Risk
CUST0002438,62,Male,"London, UK",Middle,High Risk
CUST0002439,40,Female,"Lagos, Nigeria",Middle,High Risk
CUST0002440,64,Male,"Toronto, Canada",Low,Low Risk
CUST0002441,48,Female,Singapore,High,Medium Risk
CUST0002442,28,Male,"New York, USA",Middle,Low Risk
CUST0002443,27,Female,"Toronto, Canada",High,Low Risk
CUST0002444,20,Female,"Lagos, Nigeria",Middle,Medium Risk
CUST0002445,71,Female,"Johannesburg, South Africa",Middle,High Risk
CUST0002446,31,Female,"Lagos, Nigeria",Middle,High Risk
CUST0002447,33,Male,"Johannesburg, South Africa",Middle,Low Risk
CUST0002448,27,Male,Singapore,High,Low Risk
CUST0002449,46,Female,"New York, USA",High,Low Risk
CUST0002450,27,Male,"Johannesburg, South Africa",High,Low Risk
CUST0002451,29,Male,"Johannesburg, South Africa",High,Medium Risk
CUST0002452,47,Male,"Toronto, Canada",Low,Low Risk
CUST0002453,58,Male,"Toronto, Canada",Middle,Low Risk
CUST0002454,18,Male,"New York, USA",Middle,High Risk
CUST0002455,22,Female,"Toronto, Canada",Middle,High Risk
CUST0002456,37,Female,"Dubai, UAE",Low,High Risk
CUST0002457,25,Female,"New York, USA",High,Medium Risk
CUST0002458,60,Female,"London, UK",Middle,Medium Risk
CUST0002459,29,Male,"Johannesburg, South Africa",High,High Risk
CUST0002460,18,Male,"Lagos, Nigeria",High,High Risk
CUST0002461,74,Female,"London, UK",Low,Low Risk
CUST0002462,71,Male,"Johannesburg, South Africa",Low,Low Risk
CUST0002463,37,Male,"Dubai, UAE",High,Medium Risk
CUST0002464,45,Female,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002465,74,Male,"Johannesburg, South Africa",Middle,Low Risk
CUST0002466,60,Female,"Johannesburg, South Africa",Low,High Risk
CUST0002467,54,Female,Singapore,Low,Low Risk
CUST0002468,64,Male,"Dubai, UAE",Low,Medium Risk
CUST0002469,54,Male,"Berlin, Germany",Low,Medium Risk
CUST0002470,29,Female,"Berlin, Germany",Low,Low Risk
CUST0002471,54,Female,"Berlin, Germany",Low,Low Risk
CUST0002472,66,Male,"New York, USA",Low,Low Risk
CUST0002473,66,Female,"Toronto, Canada",Middle,Medium Risk
CUST0002474,73,Female,"Dubai, UAE",Low,High Risk
CUST0002475,61,Female,"London, UK",Low,Low Risk
CUST0002476,73,Male,Singapore,Middle,Medium Risk
CUST0002477,45,Female,"London, UK",Middle,Medium Risk
CUST0002478,64,Male,"London, UK",High,Medium Risk
CUST0002479,32,Female,"London, UK",Low,Low Risk
CUST0002480,23,Male,Singapore,Low,Low Risk
CUST0002481,61,Female,"Berlin, Germany",Low,High Risk
CUST0002482,37,Male,"London, UK",Low,Medium Risk
CUST0002483,67,Male,Singapore,High,Low Risk
CUST0002484,31,Male,Singapore,Middle,Medium Risk
CUST0002485,19,Female,"Toronto, Canada",Middle,Medium Risk
CUST0002486,26,Female,Singapore,Low,High Risk
CUST0002487,54,Female,"Berlin, Germany",Low,Low Risk
CUST0002488,37,Male,"London, UK",Low,Low Risk
CUST0002489,43,Female,Singapore,High,Medium Risk
CUST0002490,46,Male,"New York, USA",High,Medium Risk
CUST0002491,18,Female,Singapore,Middle,High Risk
CUST0002492,72,Male,"Lagos, Nigeria",Low,High Risk
CUST0002493,52,Male,"Lagos, Nigeria",Low,High Risk
CUST0002494,23,Male,"Lagos, Nigeria",Low,High Risk
CUST0002495,54,Female,Singapore,Low,High Risk
CUST0002496,70,Female,"Berlin, Germany",High,High Risk
CUST0002497,22,Female,"London, UK",Middle,Medium Risk
CUST0002498,50,Male,"Dubai, UAE",Middle,High Risk
CUST0002499,66,Male,"Dubai, UAE",High,Medium Risk
CUST0002500,68,Female,"Dubai, UAE",Low,Medium Risk
CUST0002501,31,Female,"Berlin, Germany",Middle,Low Risk
CUST0002502,29,Female,"Toronto, Canada",Middle,Medium Risk
CUST0002503,59,Male,"Johannesburg, South Africa",High,Medium Risk
CUST0002504,37,Male,"New York, USA",Low,High Risk
CUST0002505,70,Male,"New York, USA",Middle,Medium Risk
CUST0002506,67,Male,"Lagos, Nigeria",Low,High Risk
CUST0002507,41,Male,"Lagos, Nigeria",Middle,High Risk
CUST0002508,60,Female,Singapore,High,High Risk
CUST0002509,51,Male,"Dubai, UAE",Low,Low Risk
CUST0002510,42,Male,Singapore,High,High Risk
CUST0002511,67,Male,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002512,46,Male,"Dubai, UAE",High,High Risk
CUST0002513,74,Male,"Lagos, Nigeria",High,High Risk
CUST0002514,56,Female,"London, UK",High,High Risk
CUST0002515,48,Male,"Toronto, Canada",Middle,Low Risk
CUST0002516,73,Male,Singapore,Low,Medium Risk
CUST0002517,64,Male,"Toronto, Canada",High,Low Risk
CUST0002518,60,Female,"Toronto, Canada",Low,Medium Risk
CUST0002519,67,Female,"Toronto, Canada",Middle,Low Risk
CUST0002520,40,Female,"Lagos, Nigeria",Low,Medium Risk
CUST0002521,61,Male,"New York, USA",High,Low Risk
CUST0002522,55,Female,"Lagos, Nigeria",High,High Risk
CUST0002523,37,Male,"Toronto, Canada",High,Low Risk
CUST0002524,40,Male,"Lagos, Nigeria",High,Low Risk
CUST0002525,62,Female,"Toronto, Canada",High,High Risk
CUST0002526,69,Male,"Berlin, Germany",High,High Risk
CUST0002527,33,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002528,67,Male,"New York, USA",Middle,Medium Risk
CUST0002529,59,Female,"Berlin, Germany",Middle,Medium Risk
CUST0002530,72,Male,"London, UK",Low,Low Risk
CUST0002531,25,Male,"Lagos, Nigeria",Low,Medium Risk
CUST0002532,67,Female,"London, UK",Middle,Low Risk
CUST0002533,38,Male,Singapore,Low,Low Risk
CUST0002534,18,Male,"Lagos, Nigeria",Low,Medium Risk
CUST0002535,72,Female,"Johannesburg, South Africa",High,Medium Risk
CUST0002536,25,Male,"Johannesburg, South Africa",High,Low Risk
CUST0002537,46,Male,"Dubai, UAE",Low,High Risk
CUST0002538,49,Male,"Berlin, Germany",Low,High Risk
CUST0002539,55,Male,"Dubai, UAE",Middle,Low Risk
CUST0002540,22,Male,Singapore,Low,Medium Risk
CUST0002541,64,Female,"Toronto, Canada",High,Low Risk
CUST0002542,39,Female,"Dubai, UAE",Low,Low Risk
CUST0002543,64,Female,"Dubai, UAE",Middle,Medium Risk
CUST0002544,51,Female,"Johannesburg, South Africa",High,High Risk
CUST0002545,18,Male,"Toronto, Canada",High,Low Risk
CUST0002546,72,Male,"Johannesburg, South Africa",High,High Risk
CUST0002547,72,Male,"Lagos, Nigeria",High,High Risk
CUST0002548,43,Male,"Toronto, Canada",Low,Medium Risk
CUST0002549,60,Male,"Berlin, Germany",Middle,Low Risk
CUST0002550,27,Female,"Dubai, UAE",Low,Low Risk
CUST0002551,47,Female,"Johannesburg, South Africa",Low,High Risk
CUST0002552,67,Male,"Toronto, Canada",High,High Risk
CUST0002553,35,Male,Singapore,Middle,Medium Risk
CUST0002554,34,Male,Singapore,High,High Risk
CUST0002555,43,Female,"Dubai, UAE",Low,Medium Risk
CUST0002556,25,Male,"Berlin, Germany",Low,Low Risk
CUST0002557,64,Male,"London, UK",High,Medium Risk
CUST0002558,57,Male,"Johannesburg, South Africa",Low,High Risk
CUST0002559,66,Female,"Berlin, Germany",Low,Low Risk
CUST0002560,29,Male,"New York, USA",High,Medium Risk
CUST0002561,44,Female,"New York, USA",Low,Low Risk
CUST0002562,25,Female,"New York, USA",Middle,Medium Risk
CUST0002563,42,Female,"Dubai, UAE",High,High Risk
CUST0002564,63,Female,Singapore,Middle,High Risk
CUST0002565,21,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002566,50,Female,"Johannesburg, South Africa",Low,Low Risk
CUST0002567,18,Male,Singapore,High,Low Risk
CUST0002568,36,Male,"Lagos, Nigeria",Low,Medium Risk
CUST0002569,48,Male,"Lagos, Nigeria",High,High Risk
CUST0002570,33,Female,Singapore,High,Low Risk
CUST0002571,31,Male,"Johannesburg, South Africa",High,Low Risk
CUST0002572,70,Female,"Dubai, UAE",High,Low Risk
CUST0002573,65,Female,"Berlin, Germany",High,Medium Risk
CUST0002574,22,Female,"Lagos, Nigeria",Middle,Low Risk
CUST0002575,58,Male,"London, UK",High,Low Risk
CUST0002576,43,Female,Singapore,Middle,Medium Risk
CUST0002577,45,Female,Singapore,Low,Medium Risk
CUST0002578,19,Male,"New York, USA",High,Low Risk
CUST0002579,67,Male,"Berlin, Germany",Low,Low Risk
CUST0002580,23,Female,"New York, USA",High,Medium Risk
CUST0002581,26,Female,Singapore,Middle,High Risk
CUST0002582,50,Male,Singapore,Middle,Medium Risk
CUST0002583,58,Male,"Lagos, Nigeria",Middle,High Risk
CUST0002584,42,Male,"Berlin, Germany",Low,Low Risk
CUST0002585,65,Female,"Toronto, Canada",High,Low Risk
CUST0002586,30,Male,"London, UK",Low,High Risk
CUST0002587,26,Male,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002588,70,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002589,30,Female,Singapore,Middle,High Risk
CUST0002590,48,Male,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002591,58,Male,"Lagos, Nigeria",Middle,High Risk
CUST0002592,28,Male,"London, UK",High,Medium Risk
CUST0002593,21,Male,Singapore,High,Medium Risk
CUST0002594,51,Male,"London, UK",Middle,Medium Risk
CUST0002595,55,Female,"Johannesburg, South Africa",Low,Medium Risk
CUST0002596,63,Female,"Toronto, Canada",Low,High Risk
CUST0002597,21,Female,"Lagos, Nigeria",High,High Risk
CUST0002598,55,Male,"Dubai, UAE",Middle,High Risk
CUST0002599,36,Female,"Lagos, Nigeria",Low,High Risk
CUST0002600,23,Female,"New York, USA",Middle,High Risk
CUST0002601,51,Female,"Berlin, Germany",Low,Medium Risk
CUST0002602,35,Male,"Berlin, Germany",High,Low Risk
CUST0002603,30,Male,"New York, USA",Middle,Low Risk
CUST0002604,58,Female,Singapore,Middle,High Risk
CUST0002605,40,Female,"Berlin, Germany",Low,High Risk
CUST0002606,36,Male,"London, UK",Low,Low Risk
CUST0002607,62,Male,"Johannesburg, South Africa",Low,Medium Risk
CUST0002608,28,Female,"Johannesburg, South Africa",Middle,High Risk
CUST0002609,18,Male,"Berlin, Germany",High,Medium Risk
CUST0002610,41,Female,"Berlin, Germany",High,Low Risk
CUST0002611,71,Male,"New York, USA",Low,Low Risk
CUST0002612,24,Female,Singapore,High,High Risk
CUST0002613,42,Female,"Toronto, Canada",Low,Medium Risk
CUST0002614,38,Male,"Berlin, Germany",High,High Risk
CUST0002615,32,Female,"Dubai, UAE",Middle,Low Risk
CUST0002616,18,Female,"Berlin, Germany",Low,Medium Risk
CUST0002617,29,Female,"Toronto, Canada",High,High Risk
CUST0002618,24,Male,"New York, USA",Middle,High Risk
CUST0002619,32,Male,"Toronto, Canada",High,High Risk
CUST0002620,38,Male,"New York, USA",Middle,Low Risk
CUST0002621,36,Female,"London, UK",Middle,High Risk
CUST0002622,46,Male,"New York, USA",High,Medium Risk
CUST0002623,42,Female,"London, UK",High,High Risk
CUST0002624,50,Female,"London, UK",Middle,Low Risk
CUST0002625,66,Male,"New York, USA",Middle,High Risk
CUST0002626,49,Male,"Dubai, UAE",Middle,Low Risk
CUST0002627,66,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002628,52,Female,"New York, USA",Middle,Medium Risk
CUST0002629,61,Male,"Berlin, Germany",Low,Medium Risk
CUST0002630,55,Male,"Dubai, UAE",Middle,High Risk
CUST0002631,43,Male,"Dubai, UAE",Low,Low Risk
CUST0002632,28,Female,"Berlin, Germany",Middle,Low Risk
CUST0002633,52,Female,"Lagos, Nigeria",Middle,Medium Risk
CUST0002634,25,Female,"Dubai, UAE",Middle,Medium Risk
CUST0002635,63,Female,"London, UK",High,High Risk
CUST0002636,31,Female,"Johannesburg, South Africa",High,Low Risk
CUST0002637,27,Male,"Lagos, Nigeria",Middle,Medium Risk
CUST0002638,19,Male,Singapore,Low,High Risk
CUST0002639,63,Female,"Berlin, Germany",Low,Low Risk
CUST0002640,26,Female,"Lagos, Nigeria",Middle,Low Risk
CUST0002641,20,Male,"New York, USA",High,Medium Risk
CUST0002642,38,Male,"Johannesburg, South Africa",Low,High Risk
CUST0002643,43,Male,"Lagos, Nigeria",High,Medium Risk
CUST0002644,25,Male,"London, UK",Low,High Risk
CUST0002645,65,Female,"Johannesburg, South Africa",Middle,Low Risk
CUST0002646,19,Male,"New York, USA",High,High Risk
CUST0002647,23,Female,"Toronto, Canada",Low,High Risk
CUST0002648,45,Male,"Berlin, Germany",Middle,High Risk
CUST0002649,70,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0002650,46,Male,"Berlin, Germany",Middle,High Risk
CUST0002651,43,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002652,42,Female,"Dubai, UAE",High,High Risk
CUST0002653,29,Male,"New York, USA",Middle,High Risk
CUST0002654,22,Female,"Toronto, Canada",High,Low Risk
CUST0002655,51,Female,"New York, USA",Low,High Risk
CUST0002656,65,Male,"Berlin, Germany",Middle,Low Risk
CUST0002657,54,Male,"New York, USA",Middle,Medium Risk
CUST0002658,32,Female,"Toronto, Canada",High,Medium Risk
CUST0002659,61,Female,"Dubai, UAE",Middle,High Risk
CUST0002660,53,Female,"Lagos, Nigeria",Low,Medium Risk
CUST0002661,32,Male,"London, UK",High,High Risk
CUST0002662,60,Male,"New York, USA",High,Medium Risk
CUST0002663,65,Female,"Johannesburg, South Africa",Middle,High Risk
CUST0002664,40,Male,"London, UK",Middle,High Risk
CUST0002665,23,Male,"Berlin, Germany",Middle,Low Risk
CUST0002666,63,Female,"Lagos, Nigeria",High,Low Risk
CUST0002667,67,Female,Singapore,Middle,Low Risk
CUST0002668,61,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002669,60,Male,"New York, USA",Middle,High Risk
CUST0002670,62,Female,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002671,38,Male,"Dubai, UAE",High,High Risk
CUST0002672,40,Male,"Lagos, Nigeria",Middle,Low Risk
CUST0002673,60,Female,"New York, USA",High,Low Risk
CUST0002674,72,Female,"New York, USA",Middle,Medium Risk
CUST0002675,33,Male,"London, UK",Low,Low Risk
CUST0002676,64,Male,"Lagos, Nigeria",Low,High Risk
CUST0002677,70,Male,"New York, USA",High,High Risk
CUST0002678,32,Female,"London, UK",High,High Risk
CUST0002679,42,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0002680,53,Male,"Toronto, Canada",Middle,High Risk
CUST0002681,28,Female,"Johannesburg, South Africa",Low,Medium Risk
CUST0002682,68,Female,Singapore,Middle,High Risk
CUST0002683,32,Male,"London, UK",Low,Low Risk
CUST0002684,21,Female,"London, UK",High,Low Risk
CUST0002685,38,Female,"New York, USA",Middle,Low Risk
CUST0002686,30,Male,"Berlin, Germany",High,Low Risk
CUST0002687,39,Female,"Berlin, Germany",Middle,Medium Risk
CUST0002688,36,Female,"Dubai, UAE",Low,Low Risk
CUST0002689,51,Male,"Berlin, Germany",High,Medium Risk
CUST0002690,31,Female,"London, UK",High,Low Risk
CUST0002691,21,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002692,65,Male,"Johannesburg, South Africa",High,Medium Risk
CUST0002693,70,Female,"New York, USA",Low,Medium Risk
CUST0002694,69,Female,"Johannesburg, South Africa",High,Low Risk
CUST0002695,63,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002696,44,Male,Singapore,Middle,High Risk
CUST0002697,46,Female,Singapore,High,High Risk
CUST0002698,64,Male,"London, UK",Middle,Low Risk
CUST0002699,45,Female,"London, UK",Middle,High Risk
CUST0002700,52,Female,"Dubai, UAE",High,High Risk
CUST0002701,25,Female,"New York, USA",Low,High Risk
CUST0002702,33,Male,"Toronto, Canada",Middle,Low Risk
CUST0002703,59,Female,"London, UK",High,Low Risk
CUST0002704,53,Female,"Toronto, Canada",Middle,High Risk
CUST0002705,47,Male,"Johannesburg, South Africa",Low,Low Risk
CUST0002706,35,Male,"Toronto, Canada",Low,Medium Risk
CUST0002707,19,Female,"Berlin, Germany",Middle,High Risk
CUST0002708,66,Female,"New York, USA",Low,Low Risk
CUST0002709,30,Female,Singapore,High,Low Risk
CUST0002710,21,Male,Singapore,High,High Risk
CUST0002711,43,Male,"Toronto, Canada",Middle,Low Risk
CUST0002712,42,Male,Singapore,Low,High Risk
CUST0002713,47,Male,"Johannesburg, South Africa",High,Low Risk
CUST0002714,28,Female,"New York, USA",High,Medium Risk
CUST0002715,24,Male,"Berlin, Germany",High,High Risk
CUST0002716,48,Male,"New York, USA",Middle,Medium Risk
CUST0002717,61,Male,"London, UK",Middle,High Risk
CUST0002718,27,Female,"Toronto, Canada",High,Low Risk
CUST0002719,56,Female,"New York, USA",High,Medium Risk
CUST0002720,30,Male,"Johannesburg, South Africa",Low,Low Risk
CUST0002721,48,Male,Singapore,Low,High Risk
CUST0002722,24,Female,"Lagos, Nigeria",Low,High Risk
CUST0002723,73,Female,"New York, USA",Middle,High Risk
CUST0002724,66,Female,"Toronto, Canada",High,High Risk
CUST0002725,59,Female,"Berlin, Germany",Middle,High Risk
CUST0002726,59,Female,Singapore,High,Medium Risk
CUST0002727,73,Female,"Berlin, Germany",Low,High Risk
CUST0002728,53,Female,"Toronto, Canada",Low,Low Risk
CUST0002729,37,Female,Singapore,Low,Medium Risk
CUST0002730,21,Male,"London, UK",Low,Low Risk
CUST0002731,71,Male,Singapore,High,High Risk
CUST0002732,24,Male,"London, UK",Low,Low Risk
CUST0002733,71,Male,"Berlin, Germany",High,Medium Risk
CUST0002734,18,Male,"Berlin, Germany",High,Medium Risk
CUST0002735,61,Male,"Toronto, Canada",Middle,Medium Risk
CUST0002736,73,Female,"London, UK",Low,Low Risk
CUST0002737,62,Female,"Berlin, Germany",Low,Medium Risk
CUST0002738,59,Male,"London, UK",Middle,Low Risk
CUST0002739,64,Male,"Berlin, Germany",High,High Risk
CUST0002740,30,Female,Singapore,Low,High Risk
CUST0002741,72,Female,"New York, USA",High,Low Risk
CUST0002742,39,Female,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002743,71,Male,"Lagos, Nigeria",High,Low Risk
CUST0002744,38,Female,"Johannesburg, South Africa",Low,Low Risk
CUST0002745,39,Male,Singapore,High,Low Risk
CUST0002746,45,Male,"Dubai, UAE",High,High Risk
CUST0002747,26,Female,"Johannesburg, South Africa",Low,Low Risk
CUST0002748,43,Female,"New York, USA",Low,High Risk
CUST0002749,26,Male,"Dubai, UAE",High,Low Risk
CUST0002750,32,Female,"Berlin, Germany",High,High Risk
CUST0002751,27,Female,"Lagos, Nigeria",Middle,Low Risk
CUST0002752,41,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002753,74,Female,"Berlin, Germany",High,Medium Risk
CUST0002754,59,Male,"Berlin, Germany",Low,Medium Risk
CUST0002755,25,Male,"London, UK",Middle,Low Risk
CUST0002756,41,Female,"Berlin, Germany",High,Low Risk
CUST0002757,33,Male,"Toronto, Canada",High,Low Risk
CUST0002758,66,Male,"Johannesburg, South Africa",High,Low Risk
CUST0002759,43,Female,"Berlin, Germany",Low,Medium Risk
CUST0002760,44,Female,"Toronto, Canada",Middle,High Risk
CUST0002761,54,Female,"Berlin, Germany",Low,Low Risk
CUST0002762,21,Male,"London, UK",High,Medium Risk
CUST0002763,67,Male,"Toronto, Canada",Middle,Low Risk
CUST0002764,41,Female,"Johannesburg, South Africa",High,Low Risk
CUST0002765,36,Male,"New York, USA",High,High Risk
CUST0002766,53,Female,"Toronto, Canada",Low,Low Risk
CUST0002767,56,Female,Singapore,High,Low Risk
CUST0002768,27,Male,"London, UK",Middle,High Risk
CUST0002769,42,Female,"Dubai, UAE",High,High Risk
CUST0002770,35,Male,"Johannesburg, South Africa",High,High Risk
CUST0002771,36,Male,"Toronto, Canada",Low,High Risk
CUST0002772,53,Female,Singapore,Middle,Medium Risk
CUST0002773,27,Male,Singapore,Low,Medium Risk
CUST0002774,50,Female,"Johannesburg, South Africa",High,Medium Risk
CUST0002775,72,Male,"Johannesburg, South Africa",Low,Low Risk
CUST0002776,67,Male,Singapore,Low,High Risk
CUST0002777,22,Male,"Berlin, Germany",Low,High Risk
