payment_id,policy_id,premium_paid,payment_date,payment_status
PAY0002422,POL0002114,2839.51,2024-01-29,Failed
PAY0002423,POL0002845,4500.52,2022-03-31,Paid
PAY0002424,POL0002205,4843.16,2020-09-10,Paid
PAY0002425,POL0001579,2460.9,2019-04-17,Failed
PAY0002426,POL0002169,1268.8,2019-08-25,Paid
PAY0002427,POL0002240,2682.14,2018-08-19,Paid
PAY0002428,POL0001378,4949.76,2020-04-07,Paid
PAY0002429,POL0001567,1606.05,2019-10-01,Paid
PAY0002430,POL0002405,3164.48,2019-05-29,Pending
PAY0002431,POL0000531,3531.12,2023-07-15,Paid
PAY0002432,POL0000480,1226.86,2023-11-04,Failed
PAY0002433,POL0000797,3024.6,2018-05-10,Paid
PAY0002434,POL0001097,1709.63,2023-03-12,Paid
PAY0002435,POL0001100,4300.21,2022-06-14,Paid
PAY0002436,POL0002236,3630.82,2022-03-21,Paid
PAY0002437,POL0002015,4166.08,2024-03-01,Paid
PAY0002438,POL0001362,1158.48,2021-12-04,Pending
PAY0002439,POL0000476,365.96,2018-05-03,Paid
PAY0002440,POL0000917,4282.52,2024-02-15,Paid
PAY0002441,POL0000649,2056.42,2020-12-07,Paid
PAY0002442,POL0002210,1062.67,2022-11-28,Paid
PAY0002443,POL0000802,641.1,2021-10-15,Paid
PAY0002444,POL0002095,2679.2,2023-12-07,Paid
PAY0002445,POL0002072,920.61,2019-03-18,Paid
PAY0002446,POL0001360,2920.12,2019-04-18,Paid
PAY0002447,POL0001308,3691.07,2018-12-22,Failed
PAY0002448,POL0002222,2768.28,2024-12-06,Paid
PAY0002449,POL0000879,4537.76,2020-11-25,Failed
PAY0002450,POL0002019,946.73,2022-09-21,Pending
PAY0002451,POL0002822,2570.98,2022-08-23,Paid
PAY0002452,POL0000230,983.31,2022-04-29,Paid
PAY0002453,POL0000703,4404.33,2019-06-19,Paid
PAY0002454,POL0000118,4674.75,2024-03-06,Pending
PAY0002455,POL0002101,2119.98,2019-04-30,Paid
PAY0002456,POL0000948,1667.59,2019-09-06,Paid
PAY0002457,POL0000572,1540.72,2018-10-07,Failed
PAY0002458,POL0001961,4326.69,2020-01-23,Paid
PAY0002459,POL0000523,3475.72,2020-08-16,Paid
PAY0002460,POL0000772,4426.85,2018-06-22,Paid
PAY0002461,POL0002830,764.08,2024-02-17,Paid
PAY0002462,POL0002703,2484.93,2023-02-19,Paid
PAY0002463,POL0000113,3445.66,2022-02-12,Paid
PAY0002464,POL0001288,4506.04,2022-08-27,Paid
PAY0002465,POL0001368,2033.69,2021-04-10,Pending
PAY0002466,POL0000099,1702.83,2020-08-30,Paid
PAY0002467,POL0002521,4582.24,2019-08-07,Paid
PAY0002468,POL0001047,428.16,2024-08-19,Paid
PAY0002469,POL0000239,2502.06,2022-04-29,Paid
PAY0002470,POL0002669,2401.41,2018-06-14,Paid
PAY0002471,POL0001287,901.07,2019-10-02,Failed
PAY0002472,POL0001349,2095.76,2021-09-20,Paid
PAY0002473,POL0002720,3668.48,2020-02-25,Paid
PAY0002474,POL0000387,1960.97,2019-08-07,Paid
PAY0002475,POL0000606,1686.37,2021-06-16,Paid
PAY0002476,POL0002170,3953.1,2019-03-13,Failed
PAY0002477,POL0001324,4945.83,2023-12-18,Paid
PAY0002478,POL0000563,3940.89,2024-07-25,Pending
PAY0002479,POL0002365,4262.45,2021-12-13,Paid
PAY0002480,POL0001843,4709.6,2018-04-17,Paid
PAY0002481,POL0000020,4048.51,2023-09-05,Paid
PAY0002482,POL0000542,4905.7,2020-07-14,Paid
PAY0002483,POL0001324,3786.96,2022-07-11,Paid
PAY0002484,POL0001766,3375.31,2018-02-26,Paid
PAY0002485,POL0002453,3528.07,2021-12-28,Paid
PAY0002486,POL0002741,4520.39,2023-11-04,Paid
PAY0002487,POL0002160,3478.44,2023-05-16,Paid
PAY0002488,POL0001315,3853.78,2018-02-13,Failed
PAY0002489,POL0001946,1236.85,2024-10-13,Paid
PAY0002490,POL0002427,4580.72,2023-07-29,Paid
PAY0002491,POL0000940,2346.62,2023-03-12,Paid
PAY0002492,POL0000238,973.12,2024-01-20,Paid
PAY0002493,POL0000644,4038.98,2023-12-25,Paid
PAY0002494,POL0002378,1910.69,2021-10-11,Paid
PAY0002495,POL0000185,1083.77,2020-01-07,Pending
PAY0002496,POL0001831,1430.01,2018-08-30,Failed
PAY0002497,POL0001786,367.76,2023-01-27,Paid
PAY0002498,POL0001449,634.99,2020-11-12,Paid
PAY0002499,POL0000482,3044.6,2018-01-29,Paid
PAY0002500,POL0002649,4357.85,2021-03-22,Paid
PAY0002501,POL0001382,2352.95,2020-11-20,Paid
PAY0002502,POL0000362,3205.08,2018-03-07,Paid
PAY0002503,POL0001060,4086.72,2018-01-22,Pending
PAY0002504,POL0000516,1912.49,2020-09-28,Pending
PAY0002505,POL0001770,3340.71,2018-08-22,Failed
PAY0002506,POL0000330,1882.08,2024-05-28,Paid
PAY0002507,POL0002317,3285.03,2019-09-11,Paid
PAY0002508,POL0001543,1244.52,2019-01-09,Paid
PAY0002509,POL0000955,4893.63,2021-03-15,Pending
PAY0002510,POL0002426,565.65,2022-09-23,Paid
PAY0002511,POL0000293,2625.12,2020-10-03,Paid
PAY0002512,POL0001935,1574.22,2024-01-26,Paid
PAY0002513,POL0001310,3084.02,2024-01-17,Paid
PAY0002514,POL0000360,2255.87,2018-03-16,Paid
PAY0002515,POL0001610,1671.99,2022-03-24,Paid
PAY0002516,POL0002572,1400.18,2019-07-13,Paid
PAY0002517,POL0001361,1075.99,2022-01-03,Paid
PAY0002518,POL0000624,3957.82,2022-08-04,Paid
PAY0002519,POL0001566,1266.56,2024-08-16,Paid
PAY0002520,POL0001921,3912.93,2023-01-25,Paid
PAY0002521,POL0001512,2528.19,2018-05-29,Paid
PAY0002522,POL0002392,546.69,2018-03-30,Failed
PAY0002523,POL0001254,994.12,2023-01-26,Pending
PAY0002524,POL0000618,4485.94,2024-10-11,Paid
PAY0002525,POL0001824,3093.52,2024-07-16,Paid
PAY0002526,POL0000575,1084.8,2019-10-30,Paid
PAY0002527,POL0002002,3578.07,2023-07-26,Failed
PAY0002528,POL0000397,4151.66,2020-09-10,Paid
PAY0002529,POL0002469,1787.14,2024-12-22,Paid
PAY0002530,POL0001580,2871.66,2023-01-01,Paid
PAY0002531,POL0002709,1608.56,2024-05-16,Paid
PAY0002532,POL0000402,584.3,2020-11-29,Paid
PAY0002533,POL0001512,2117.64,2022-02-19,Paid
PAY0002534,POL0002094,3806.87,2022-01-20,Paid
PAY0002535,POL0000687,2401.67,2019-10-01,Paid
PAY0002536,POL0000154,2145.29,2023-03-06,Pending
PAY0002537,POL0000261,1956.83,2022-08-16,Paid
PAY0002538,POL0002693,2402.8,2018-09-03,Paid
PAY0002539,POL0002335,1727.5,2018-12-02,Paid
PAY0002540,POL0002033,3138.48,2023-07-18,Paid
PAY0002541,POL0002893,505.12,2022-03-31,Pending
PAY0002542,POL0001777,4075.46,2021-06-03,Paid
PAY0002543,POL0001355,1031.2,2021-12-10,Paid
PAY0002544,POL0000639,3240.53,2018-10-17,Paid
PAY0002545,POL0002753,2359.44,2019-05-25,Failed
PAY0002546,POL0001293,3912.77,2021-08-03,Paid
PAY0002547,POL0000157,4165.47,2020-06-15,Paid
PAY0002548,POL0000614,1180.16,2018-05-10,Paid
PAY0002549,POL0002477,3450.46,2018-04-09,Paid
PAY0002550,POL0001909,1111.56,2018-11-04,Pending
PAY0002551,POL0000982,795.19,2021-07-26,Pending
PAY0002552,POL0002900,4665.42,2018-08-18,Paid
PAY0002553,POL0001276,989.07,2023-06-05,Paid
PAY0002554,POL0000267,1295.03,2021-08-22,Paid
PAY0002555,POL0000059,825.56,2018-01-30,Paid
PAY0002556,POL0000617,2457.4,2023-04-23,Paid
PAY0002557,POL0001805,4614.12,2023-11-15,Paid
PAY0002558,POL0001583,1467.47,2023-06-05,Paid
PAY0002559,POL0002219,2800.89,2018-12-05,Paid
PAY0002560,POL0001688,2175.0,2022-03-14,Paid
PAY0002561,POL0001712,1812.85,2021-10-21,Paid
PAY0002562,POL0001343,2946.33,2022-03-13,Paid
PAY0002563,POL0000657,2882.69,2021-01-22,Paid
PAY0002564,POL0000837,1924.96,2021-01-14,Pending
PAY0002565,POL0001024,4282.7,2022-07-11,Paid
PAY0002566,POL0002870,455.23,2018-05-15,Paid
PAY0002567,POL0000734,609.14,2018-06-06,Paid
PAY0002568,POL0000398,4955.75,2022-10-20,Paid
PAY0002569,POL0000969,3788.88,2018-09-27,Paid
PAY0002570,POL0000462,4058.86,2024-01-21,Paid
PAY0002571,POL0000138,3092.97,2023-12-04,Paid
PAY0002572,POL0000762,2215.33,2024-10-06,Failed
PAY0002573,POL0002198,3220.29,2021-11-26,Pending
PAY0002574,POL0000863,644.41,2020-02-04,Paid
PAY0002575,POL0000781,3837.29,2018-04-14,Paid
PAY0002576,POL0000593,2795.57,2022-05-21,Paid
PAY0002577,POL0001601,4792.31,2023-01-15,Paid
PAY0002578,POL0002348,3259.88,2023-08-24,Paid
PAY0002579,POL0001447,928.12,2024-01-02,Failed
PAY0002580,POL0001443,2492.24,2018-10-13,Paid
PAY0002581,POL0002807,477.55,2020-07-28,Paid
PAY0002582,POL0002933,3778.06,2018-02-09,Paid
PAY0002583,POL0002552,2608.79,2024-02-20,Paid
PAY0002584,POL0001337,1974.34,2022-09-25,Paid
PAY0002585,POL0001302,4849.04,2019-05-15,Paid
PAY0002586,POL0000802,4714.87,2023-03-07,Paid
PAY0002587,POL0002866,4773.59,2022-08-16,Paid
PAY0002588,POL0002358,1260.66,2024-05-30,Pending
PAY0002589,POL0000574,3697.13,2024-10-21,Failed
PAY0002590,POL0000596,4737.83,2020-01-04,Paid
PAY0002591,POL0002048,2940.18,2020-03-07,Paid
PAY0002592,POL0000027,1227.97,2024-10-06,Paid
PAY0002593,POL0002429,4125.5,2023-06-10,Paid
PAY0002594,POL0001344,4423.61,2024-12-28,Pending
PAY0002595,POL0000131,3575.53,2023-09-25,Paid
PAY0002596,POL0002687,1609.05,2023-09-13,Paid
PAY0002597,POL0001547,1115.33,2021-08-08,Paid
PAY0002598,POL0002333,3196.5,2023-08-03,Paid
PAY0002599,POL0001221,2517.44,2021-09-25,Paid
PAY0002600,POL0000737,3410.16,2018-12-28,Paid
PAY0002601,POL0001299,736.16,2020-03-17,Paid
PAY0002602,POL0001092,852.39,2024-04-19,Paid
PAY0002603,POL0000233,1941.87,2024-10-08,Paid
PAY0002604,POL0002659,1442.05,2024-02-11,Pending
PAY0002605,POL0000222,3172.83,2020-09-19,Paid
PAY0002606,POL0000453,1964.19,2024-10-04,Paid
PAY0002607,POL0001660,3483.06,2020-02-03,Paid
PAY0002608,POL0000304,3890.23,2021-01-25,Paid
PAY0002609,POL0000936,1098.4,2021-03-17,Paid
PAY0002610,POL0001638,4615.15,2018-10-02,Paid
PAY0002611,POL0001344,3978.37,2022-12-23,Paid
PAY0002612,POL0002312,3208.55,2021-10-21,Paid
PAY0002613,POL0000365,4562.86,2022-09-24,Paid
PAY0002614,POL0001413,1476.17,2018-12-02,Paid
PAY0002615,POL0002790,2224.22,2020-03-12,Paid
PAY0002616,POL0001251,611.78,2020-03-27,Paid
PAY0002617,POL0000456,2389.67,2020-08-09,Failed
PAY0002618,POL0001764,2630.72,2019-11-22,Failed
PAY0002619,POL0001329,3157.12,2020-11-19,Paid
PAY0002620,POL0002553,507.39,2023-07-31,Paid
PAY0002621,POL0000328,355.84,2019-06-13,Paid
PAY0002622,POL0000819,2215.47,2023-09-15,Paid
PAY0002623,POL0001966,1107.84,2019-07-28,Paid
PAY0002624,POL0000736,3842.18,2021-05-22,Pending
PAY0002625,POL0002540,3409.93,2021-12-16,Paid
PAY0002626,POL0002509,1763.97,2020-03-11,Paid
PAY0002627,POL0001468,419.76,2021-07-23,Paid
PAY0002628,POL0000566,1075.73,2022-12-31,Paid
PAY0002629,POL0001628,3520.06,2021-08-23,Failed
PAY0002630,POL0000820,4952.79,2019-05-18,Paid
PAY0002631,POL0001715,1767.01,2020-10-12,Paid
PAY0002632,POL0000516,4049.58,2020-12-07,Paid
PAY0002633,POL0002466,4362.06,2023-09-20,Paid
PAY0002634,POL0001125,431.27,2022-11-28,Paid
PAY0002635,POL0002456,4597.86,2018-05-08,Paid
PAY0002636,POL0001429,2437.77,2022-11-19,Paid
PAY0002637,POL0001154,4828.36,2019-08-18,Paid
PAY0002638,POL0000844,2785.07,2019-03-15,Failed
PAY0002639,POL0000035,1328.69,2021-04-03,Paid
PAY0002640,POL0002047,4878.41,2021-04-04,Pending
PAY0002641,POL0001768,1367.86,2020-01-01,Paid
PAY0002642,POL0002202,4435.9,2018-06-29,Pending
PAY0002643,POL0001783,1031.02,2020-06-15,Paid
PAY0002644,POL0002938,3438.88,2023-11-01,Paid
PAY0002645,POL0002616,2174.2,2024-03-29,Paid
PAY0002646,POL0000229,4865.69,2024-07-09,Paid
PAY0002647,POL0000976,1086.91,2022-09-25,Paid
PAY0002648,POL0001847,2162.21,2020-10-19,Paid
PAY0002649,POL0001277,3270.93,2023-03-17,Paid
PAY0002650,POL0001512,4892.58,2023-04-04,Pending
PAY0002651,POL0000805,1658.54,2023-02-01,Failed
PAY0002652,POL0000564,2104.98,2022-04-09,Paid
PAY0002653,POL0002963,2416.6,2020-03-28,Pending
PAY0002654,POL0002063,1412.96,2022-03-13,Paid
PAY0002655,POL0000895,4123.3,2024-01-13,Paid
PAY0002656,POL0000854,641.58,2022-07-31,Paid
PAY0002657,POL0000340,3582.99,2019-07-04,Paid
PAY0002658,POL0002411,2762.86,2019-10-13,Paid
PAY0002659,POL0000180,1361.25,2022-03-03,Pending
PAY0002660,POL0000589,2565.59,2023-12-20,Paid
PAY0002661,POL0002263,4183.76,2018-06-05,Paid
PAY0002662,POL0002046,2338.12,2022-08-13,Paid
PAY0002663,POL0001759,785.11,2020-07-13,Paid
PAY0002664,POL0002400,395.85,2023-04-27,Paid
PAY0002665,POL0002069,3933.42,2020-11-18,Paid
PAY0002666,POL0001617,1786.08,2022-10-26,Paid
PAY0002667,POL0000565,4669.97,2023-07-21,Pending
PAY0002668,POL0000669,3162.31,2019-05-07,Paid
PAY0002669,POL0002992,2294.16,2024-12-03,Paid
PAY0002670,POL0000369,2909.43,2021-09-08,Failed
PAY0002671,POL0002707,2394.24,2022-01-06,Paid
PAY0002672,POL0000694,4547.89,2024-11-02,Paid
PAY0002673,POL0001102,2398.5,2024-09-23,Pending
PAY0002674,POL0001143,699.51,2018-02-12,Paid
PAY0002675,POL0000359,3066.02,2020-10-08,Paid
PAY0002676,POL0001641,3190.31,2023-04-26,Paid
PAY0002677,POL0001538,3873.58,2020-09-11,Paid
PAY0002678,POL0001651,4679.76,2019-09-10,Paid
PAY0002679,POL0000503,2326.79,2020-06-04,Paid
PAY0002680,POL0002080,1889.97,2022-07-10,Pending
PAY0002681,POL0002406,2555.7,2019-05-10,Paid
PAY0002682,POL0000062,4520.95,2020-08-23,Paid
PAY0002683,POL0001121,4903.92,2024-08-22,Paid
PAY0002684,POL0001671,4861.93,2018-02-18,Paid
PAY0002685,POL0001520,1302.54,2019-03-09,Paid
PAY0002686,POL0001634,2585.1,2020-04-24,Paid
PAY0002687,POL0000452,1445.48,2019-04-17,Failed
PAY0002688,POL0002454,1966.32,2023-10-21,Paid
PAY0002689,POL0001693,352.08,2022-05-21,Paid
PAY0002690,POL0000357,970.89,2022-01-30,Paid
PAY0002691,POL0002179,2105.96,2022-07-14,Paid
PAY0002692,POL0001046,1950.58,2023-01-01,Paid
PAY0002693,POL0000596,1538.4,2022-09-30,Paid
PAY0002694,POL0001625,1305.49,2024-03-19,Pending
PAY0002695,POL0002274,3794.99,2024-10-06,Paid
PAY0002696,POL0001130,1613.84,2023-11-22,Failed
PAY0002697,POL0001973,3591.41,2020-07-06,Pending
PAY0002698,POL0002442,1969.4,2019-08-26,Paid
PAY0002699,POL0000871,4049.5,2022-05-30,Pending
PAY0002700,POL0002031,1002.72,2019-10-17,Pending
PAY0002701,POL0001832,956.5,2018-07-04,Paid
PAY0002702,POL0002135,3462.43,2019-07-25,Paid
PAY0002703,POL0002571,4591.59,2020-11-23,Failed
PAY0002704,POL0000093,886.34,2020-07-27,Pending
PAY0002705,POL0000804,553.78,2024-11-28,Paid
PAY0002706,POL0002201,4686.26,2019-03-13,Paid
PAY0002707,POL0000354,763.17,2018-02-10,Paid
PAY0002708,POL0000879,1401.76,2018-05-03,Paid
PAY0002709,POL0000608,4661.57,2021-08-09,Paid
PAY0002710,POL0001897,4054.01,2021-07-22,Paid
PAY0002711,POL0000983,1845.24,2022-12-15,Paid
PAY0002712,POL0002965,4781.73,2022-01-03,Paid
PAY0002713,POL0002963,2926.63,2024-03-09,Paid
PAY0002714,POL0002457,546.79,2021-06-06,Paid
PAY0002715,POL0001111,3574.72,2021-12-26,Paid
PAY0002716,POL0002259,2778.93,2023-02-28,Paid
PAY0002717,POL0000383,2948.42,2023-07-09,Paid
PAY0002718,POL0001619,4971.7,2024-11-12,Paid
PAY0002719,POL0001548,932.07,2019-07-17,Paid
PAY0002720,POL0002919,3352.62,2021-04-19,Paid
PAY0002721,POL0001029,2401.96,2020-06-14,Failed
PAY0002722,POL0001100,1505.09,2019-06-28,Paid
PAY0002723,POL0002459,3529.01,2020-03-16,Paid
PAY0002724,POL0002052,3407.42,2019-07-21,Paid
PAY0002725,POL0001107,4311.18,2024-03-01,Paid
PAY0002726,POL0000941,4418.57,2020-12-27,Paid
PAY0002727,POL0000431,2896.73,2021-09-10,Paid
PAY0002728,POL0002460,1762.75,2022-01-21,Paid
PAY0002729,POL0002017,2741.99,2018-10-07,Paid
PAY0002730,POL0002083,1924.42,2023-12-04,Paid
PAY0002731,POL0001266,1531.31,2021-12-19,Failed
PAY0002732,POL0000908,2847.56,2019-06-17,Paid
PAY0002733,POL0002128,3358.08,2023-11-25,Paid
PAY0002734,POL0002123,3034.74,2023-07-08,Paid
PAY0002735,POL0002859,4781.21,2023-07-03,Failed
PAY0002736,POL0000284,1633.45,2018-11-21,Paid
PAY0002737,POL0000727,1987.24,2020-06-16,Paid
PAY0002738,POL0001782,3404.69,2023-07-20,Paid
PAY0002739,POL0000337,3081.72,2022-01-06,Paid
PAY0002740,POL0001995,208.94,2021-12-17,Paid
PAY0002741,POL0001988,1698.97,2019-04-14,Pending
PAY0002742,POL0000586,1418.06,2020-11-18,Paid
PAY0002743,POL0001915,4231.59,2023-01-11,Paid
PAY0002744,POL0000567,4357.99,2019-01-11,Paid
PAY0002745,POL0002131,1562.69,2020-05-01,Failed
PAY0002746,POL0001700,689.94,2020-03-15,Failed
PAY0002747,POL0002366,1184.97,2020-11-24,Paid
PAY0002748,POL0000875,1047.53,2022-11-29,Paid
PAY0002749,POL0002727,1339.69,2024-11-28,Paid
PAY0002750,POL0001652,1326.3,2018-11-24,Paid
PAY0002751,POL0001321,2503.23,2023-10-27,Paid
PAY0002752,POL0002748,1734.28,2019-11-10,Paid
PAY0002753,POL0001791,2887.14,2020-08-03,Paid
PAY0002754,POL0001366,1851.85,2023-12-28,Paid
PAY0002755,POL0002882,4110.45,2019-01-31,Paid
PAY0002756,POL0000955,4763.8,2024-01-09,Failed
PAY0002757,POL0001889,2138.81,2019-07-09,Paid
PAY0002758,POL0001448,437.45,2023-07-02,Paid
PAY0002759,POL0002067,1349.98,2021-02-18,Paid
PAY0002760,POL0001847,688.92,2024-12-03,Paid
PAY0002761,POL0002862,1854.87,2022-06-19,Paid
PAY0002762,POL0002052,3296.55,2023-09-19,Paid
PAY0002763,POL0002515,2690.76,2019-09-09,Paid
PAY0002764,POL0002238,1365.8,2022-09-04,Paid
PAY0002765,POL0001305,3882.84,2024-06-30,Paid
PAY0002766,POL0000063,831.11,2019-07-12,Paid
PAY0002767,POL0001014,1295.34,2024-10-28,Paid
PAY0002768,POL0002038,3445.03,2019-06-10,Paid
PAY0002769,POL0001990,1146.73,2022-03-26,Paid
PAY0002770,POL0001903,3458.06,2024-08-01,Paid
PAY0002771,POL0001805,4889.32,2018-10-26,Pending
PAY0002772,POL0001878,4190.5,2024-07-24,Paid
PAY0002773,POL0001796,968.05,2024-12-07,Failed
PAY0002774,POL0001026,2698.39,2020-05-23,Paid
PAY0002775,POL0002115,2227.14,2018-06-23,Paid
PAY0002776,POL0000878,4960.01,2024-09-29,Failed
PAY0002777,POL0000132,4829.12,2023-05-29,Paid
PAY0002778,POL0001072,810.14,2018-12-26,Paid
PAY0002779,POL0002653,4561.91,2022-03-05,Pending
PAY0002780,POL0002989,1128.41,2018-10-04,Paid
PAY0002781,POL0000993,1733.37,2021-12-17,Pending
PAY0002782,POL0001677,1896.36,2019-10-20,Paid
PAY0002783,POL0001071,1576.75,2018-10-10,Pending
PAY0002784,POL0001760,4295.57,2018-07-28,Paid
PAY0002785,POL0002332,1783.68,2023-05-14,Paid
PAY0002786,POL0002597,4120.34,2021-03-23,Paid
PAY0002787,POL0001435,4973.01,2024-11-18,Paid
PAY0002788,POL0002950,4235.66,2022-11-22,Paid
PAY0002789,POL0001246,1861.49,2020-06-11,Paid
PAY0002790,POL0001400,3614.01,2018-10-30,Paid
PAY0002791,POL0001033,2762.83,2024-03-25,Paid
PAY0002792,POL0000902,3975.29,2018-07-04,Paid
PAY0002793,POL0001495,934.87,2020-08-05,Paid
PAY0002794,POL0000342,3263.05,2024-12-01,Paid
PAY0002795,POL0000066,3913.6,2022-04-05,Paid
PAY0002796,POL0000607,3853.91,2022-09-18,Paid
PAY0002797,POL0002794,4825.25,2022-04-03,Paid
PAY0002798,POL0002580,480.37,2024-04-28,Pending
PAY0002799,POL0001420,1859.74,2019-10-21,Paid
PAY0002800,POL0001382,2487.46,2022-05-15,Failed
PAY0002801,POL0000358,1686.86,2018-05-17,Paid
PAY0002802,POL0001416,1686.99,2023-05-22,Paid
PAY0002803,POL0000376,1045.42,2018-07-16,Paid
PAY0002804,POL0001210,4102.17,2024-04-26,Paid
PAY0002805,POL0001329,4558.73,2019-04-17,Paid
PAY0002806,POL0002112,595.17,2022-11-16,Paid
PAY0002807,POL0000178,943.51,2023-06-03,Paid
PAY0002808,POL0000235,1296.57,2019-04-12,Paid
PAY0002809,POL0002913,2643.14,2024-04-05,Paid
PAY0002810,POL0000762,3997.63,2021-12-11,Failed
PAY0002811,POL0002088,542.99,2024-12-18,Paid
PAY0002812,POL0001311,3256.7,2019-01-27,Pending
PAY0002813,POL0001283,916.81,2018-09-06,Paid
PAY0002814,POL0001264,4862.99,2018-07-18,Paid
PAY0002815,POL0001608,4514.11,2020-04-05,Failed
PAY0002816,POL0000351,4758.0,2022-07-28,Failed
PAY0002817,POL0000541,709.59,2018-01-13,Failed
PAY0002818,POL0001623,2542.57,2018-10-02,Paid
PAY0002819,POL0002879,993.18,2024-07-04,Paid
PAY0002820,POL0000030,3081.71,2019-09-23,Paid
PAY0002821,POL0000309,1317.15,2020-02-08,Paid
PAY0002822,POL0001510,3899.03,2023-05-11,Failed
PAY0002823,POL0002094,3291.21,2024-12-17,Paid
PAY0002824,POL0000137,2943.7,2022-05-08,Paid
PAY0002825,POL0000775,4161.09,2024-10-08,Paid
PAY0002826,POL0001599,2601.31,2018-05-08,Paid
PAY0002827,POL0001455,1495.29,2018-07-06,Paid
PAY0002828,POL0002604,3179.39,2022-01-19,Pending
PAY0002829,POL0002481,4793.9,2021-01-21,Paid
PAY0002830,POL0000847,3085.56,2018-02-13,Paid
PAY0002831,POL0000207,3222.17,2021-01-07,Paid
PAY0002832,POL0002005,4686.8,2018-10-07,Paid
PAY0002833,POL0002494,2673.32,2019-12-03,Paid
PAY0002834,POL0001230,4982.52,2020-10-06,Paid
PAY0002835,POL0002379,966.38,2021-11-03,Paid
PAY0002836,POL0000596,2777.79,2020-12-12,Failed
PAY0002837,POL0002573,1221.92,2018-11-18,Paid
PAY0002838,POL0002797,2375.97,2019-04-18,Paid
PAY0002839,POL0001128,1018.75,2024-06-27,Failed
PAY0002840,POL0002407,1268.14,2024-11-08,Pending
PAY0002841,POL0000852,1211.84,2021-02-21,Pending
PAY0002842,POL0000555,1736.15,2022-02-12,Paid
PAY0002843,POL0001203,846.1,2019-07-28,Pending
PAY0002844,POL0002406,4084.84,2018-05-25,Paid
PAY0002845,POL0001288,1259.24,2019-06-16,Paid
PAY0002846,POL0000755,2199.53,2019-07-04,Failed
PAY0002847,POL0000549,277.07,2024-06-30,Paid
PAY0002848,POL0001377,703.43,2018-10-30,Failed
PAY0002849,POL0001388,4502.11,2019-12-08,Paid
PAY0002850,POL0001274,4218.37,2019-10-24,Paid
PAY0002851,POL0001144,4236.43,2019-07-02,Paid
PAY0002852,POL0000807,2174.5,2019-07-26,Failed
PAY0002853,POL0001928,879.35,2021-01-27,Paid
PAY0002854,POL0001234,717.89,2019-03-11,Paid
PAY0002855,POL0002100,3106.89,2020-07-20,Paid
PAY0002856,POL0001746,4175.33,2021-02-23,Paid
PAY0002857,POL0000313,4520.55,2019-03-24,Paid
PAY0002858,POL0001303,1585.91,2022-10-01,Paid
PAY0002859,POL0000388,1740.93,2022-04-28,Paid
PAY0002860,POL0001226,684.21,2020-10-31,Paid
PAY0002861,POL0002187,3917.17,2020-08-09,Failed
PAY0002862,POL0001876,1523.31,2019-07-27,Paid
PAY0002863,POL0002067,2508.46,2023-03-11,Paid
PAY0002864,POL0002369,4658.71,2021-12-31,Paid
PAY0002865,POL0000095,3810.64,2022-05-15,Pending
PAY0002866,POL0000130,453.14,2023-03-15,Paid
PAY0002867,POL0002993,239.14,2020-12-07,Paid
PAY0002868,POL0001954,3979.56,2021-03-11,Paid
PAY0002869,POL0002308,2852.0,2022-02-15,Paid
PAY0002870,POL0000987,3657.61,2019-04-04,Paid
PAY0002871,POL0000817,952.71,2019-07-13,Paid
PAY0002872,POL0002202,4385.83,2019-08-10,Paid
PAY0002873,POL0002601,3911.96,2023-02-15,Paid
PAY0002874,POL0002170,4476.03,2020-02-25,Paid
PAY0002875,POL0001780,1837.26,2019-02-26,Paid
PAY0002876,POL0000757,1523.38,2024-03-27,Pending
PAY0002877,POL0001168,928.31,2019-11-18,Paid
PAY0002878,POL0002595,4664.42,2019-02-28,Pending
PAY0002879,POL0001235,1048.78,2021-04-25,Paid
PAY0002880,POL0002448,772.72,2022-01-30,Paid
PAY0002881,POL0000406,1124.86,2022-01-09,Paid
PAY0002882,POL0001853,3902.63,2021-04-14,Paid
PAY0002883,POL0002412,4469.74,2021-02-22,Paid
PAY0002884,POL0001990,4092.38,2022-11-21,Paid
PAY0002885,POL0000163,2903.55,2024-04-20,Paid
PAY0002886,POL0002812,4970.64,2023-07-08,Paid
PAY0002887,POL0000551,530.5,2019-11-24,Paid
PAY0002888,POL0000131,4362.52,2020-09-04,Paid
PAY0002889,POL0002701,2253.03,2023-07-10,Paid
PAY0002890,POL0002318,2384.59,2018-11-05,Paid
PAY0002891,POL0001705,812.46,2021-09-01,Paid
PAY0002892,POL0002952,360.48,2018-02-19,Pending
PAY0002893,POL0000787,1719.82,2021-06-11,Paid
PAY0002894,POL0002413,1039.3,2022-07-14,Paid
PAY0002895,POL0001934,2520.03,2018-08-11,Paid
PAY0002896,POL0002659,907.19,2022-03-29,Paid
PAY0002897,POL0002980,862.05,2021-11-14,Failed
PAY0002898,POL0001347,4409.5,2020-02-10,Paid
PAY0002899,POL0002637,4622.21,2019-01-12,Paid
PAY0002900,POL0002256,4828.24,2023-07-21,Paid
PAY0002901,POL0002396,3466.41,2020-07-08,Failed
PAY0002902,POL0000045,3900.88,2018-09-26,Paid
PAY0002903,POL0000347,4211.77,2022-02-21,Paid
PAY0002904,POL0000714,3362.83,2019-05-27,Paid
PAY0002905,POL0000647,1785.17,2018-11-08,Paid
