claim_id,policy_id,claim_amount,claim_date,claim_type,fraud_flag,settlement_amount
CLM0001114,POL0000733,90610.67,2020-12-19,Medical,0,41680.22
CLM0001115,POL0001419,51318.69,2024-04-06,Natural Disaster,0,19911.67
CLM0001116,POL0001381,30851.6,2018-01-22,Fire,0,11792.13
CLM0001117,POL0002887,51364.88,2020-12-08,Medical,0,23247.46
CLM0001118,POL0002467,87959.06,2021-09-13,Natural Disaster,0,8239.88
CLM0001119,POL0001360,69294.93,2022-03-11,Medical,1,22933.5
CLM0001120,POL0002068,85932.3,2023-05-04,Fire,0,69394.54
CLM0001121,POL0002460,33173.75,2023-03-07,Accident,0,24781.5
CLM0001122,POL0001915,71341.92,2022-07-17,Natural Disaster,0,37776.7
CLM0001123,POL0000549,65478.37,2019-10-13,Fire,1,41728.73
CLM0001124,POL0001283,57375.84,2019-08-26,Theft,0,14509.77
CLM0001125,POL0000605,53058.37,2020-06-29,Natural Disaster,0,35510.22
CLM0001126,POL0001723,55322.3,2021-07-09,Accident,0,68282.6
CLM0001127,POL0002405,85042.27,2022-04-27,Fire,0,6718.01
CLM0001128,POL0002249,91641.45,2019-06-05,Fire,0,73848.72
CLM0001129,POL0002813,11729.62,2018-03-18,Medical,0,69727.75
CLM0001130,POL0001582,57092.77,2021-02-04,Natural Disaster,0,68509.61
CLM0001131,POL0002279,91881.64,2024-12-02,Accident,0,16123.86
CLM0001132,POL0002351,13906.63,2023-12-09,Theft,0,38899.79
CLM0001133,POL0002435,41579.51,2020-01-16,Medical,0,49407.59
CLM0001134,POL0000715,9363.48,2018-06-15,Natural Disaster,1,8266.01
CLM0001135,POL0000925,11790.9,2022-06-12,Accident,0,44680.59
CLM0001136,POL0000058,90459.03,2020-09-10,Medical,0,67251.44
CLM0001137,POL0000434,44894.87,2024-12-04,Accident,0,74943.35
CLM0001138,POL0002570,69029.6,2022-12-20,Accident,0,22482.78
CLM0001139,POL0002816,14321.99,2023-09-09,Medical,0,23312.52
CLM0001140,POL0002877,2683.77,2020-02-13,Medical,0,21877.23
CLM0001141,POL0001785,89103.15,2019-09-18,Natural Disaster,0,12529.97
CLM0001142,POL0000483,57667.29,2019-06-09,Medical,0,34627.89
CLM0001143,POL0000367,2488.78,2021-04-23,Natural Disaster,0,62822.17
CLM0001144,POL0000889,99237.78,2021-03-26,Accident,0,57053.46
CLM0001145,POL0001853,49473.14,2019-06-18,Medical,0,72055.45
CLM0001146,POL0001355,47849.71,2021-09-20,Natural Disaster,0,28652.6
CLM0001147,POL0001724,62280.96,2019-09-26,Natural Disaster,0,45905.87
CLM0001148,POL0001259,1286.5,2018-10-24,Theft,0,61392.88
CLM0001149,POL0002931,57129.27,2021-10-19,Natural Disaster,0,71884.41
CLM0001150,POL0000411,63133.65,2020-10-30,Natural Disaster,0,69778.82
CLM0001151,POL0002231,30046.88,2020-07-23,Theft,0,37401.75
CLM0001152,POL0002206,72821.81,2018-02-09,Fire,0,72576.57
CLM0001153,POL0002061,38054.47,2023-01-29,Medical,0,35691.24
CLM0001154,POL0002614,71918.43,2021-02-24,Theft,1,72255.73
CLM0001155,POL0002920,14810.61,2019-12-08,Natural Disaster,0,62224.57
CLM0001156,POL0001813,91412.93,2022-11-15,Natural Disaster,0,17965.34
CLM0001157,POL0002603,88006.01,2024-12-25,Medical,0,74394.51
CLM0001158,POL0001803,15487.33,2021-12-22,Accident,0,19624.43
CLM0001159,POL0000678,93876.17,2018-04-18,Theft,0,72701.07
CLM0001160,POL0002911,55999.14,2020-02-07,Fire,0,49324.19
CLM0001161,POL0000618,70314.14,2022-11-12,Medical,0,53489.88
CLM0001162,POL0002252,84109.23,2019-10-15,Medical,0,9013.88
CLM0001163,POL0002350,8815.21,2020-10-06,Theft,0,5539.56
CLM0001164,POL0000795,17343.79,2021-11-01,Natural Disaster,0,77476.78
CLM0001165,POL0002645,29393.9,2018-11-05,Natural Disaster,0,27153.14
CLM0001166,POL0000729,47981.85,2018-12-28,Fire,0,67596.38
CLM0001167,POL0001694,34932.42,2020-03-17,Theft,0,56446.69
CLM0001168,POL0001886,50831.71,2024-01-03,Medical,1,48449.83
CLM0001169,POL0002554,18998.74,2018-09-12,Theft,0,54911.23
CLM0001170,POL0000639,68374.34,2024-06-27,Accident,0,7424.16
CLM0001171,POL0000191,6045.62,2020-05-27,Medical,1,33167.9
CLM0001172,POL0001802,36464.23,2024-11-24,Fire,0,48683.99
CLM0001173,POL0000899,18313.81,2019-09-19,Fire,0,69444.77
CLM0001174,POL0001997,73128.36,2023-10-16,Medical,0,57260.58
CLM0001175,POL0002108,88423.51,2022-10-04,Natural Disaster,0,20448.74
CLM0001176,POL0001490,8339.23,2018-06-20,Medical,1,78798.63
CLM0001177,POL0001403,78611.27,2019-04-17,Medical,0,51550.02
CLM0001178,POL0001453,89624.37,2023-11-07,Accident,0,40254.93
CLM0001179,POL0002110,97410.04,2021-01-12,Medical,0,62575.89
CLM0001180,POL0001944,58148.93,2023-05-29,Theft,0,48335.22
CLM0001181,POL0002350,33075.49,2023-11-04,Theft,0,56886.09
CLM0001182,POL0000638,32536.37,2021-02-11,Fire,0,49485.52
CLM0001183,POL0000999,38207.52,2018-03-01,Natural Disaster,1,14553.39
CLM0001184,POL0002220,61460.41,2018-08-22,Fire,0,43605.48
CLM0001185,POL0001529,49277.89,2022-12-23,Accident,0,22863.16
CLM0001186,POL0000063,65536.69,2018-01-21,Medical,0,45751.99
CLM0001187,POL0002820,4411.73,2020-10-02,Fire,0,10302.63
CLM0001188,POL0000016,11035.21,2020-04-21,Medical,0,18787.67
CLM0001189,POL0002739,97665.68,2020-01-16,Fire,0,64755.19
CLM0001190,POL0000842,99540.86,2020-07-09,Medical,0,32600.06
CLM0001191,POL0001125,74792.55,2021-01-22,Fire,0,54000.66
CLM0001192,POL0001217,26011.52,2021-02-20,Theft,0,39978.52
CLM0001193,POL0001997,95361.48,2022-09-23,Accident,0,27453.57
CLM0001194,POL0000899,21763.43,2019-10-23,Fire,0,39765.47
CLM0001195,POL0001491,73277.42,2023-02-11,Theft,0,65151.9
CLM0001196,POL0002981,11968.2,2022-08-05,Natural Disaster,0,22743.57
CLM0001197,POL0002223,65066.0,2019-12-09,Fire,0,33889.06
CLM0001198,POL0001258,76071.74,2021-03-12,Medical,0,16445.89
CLM0001199,POL0001515,86034.19,2022-05-14,Accident,0,28289.76
CLM0001200,POL0000417,73563.46,2021-08-08,Theft,0,70843.24
CLM0001201,POL0001557,92386.79,2021-02-17,Theft,0,62922.08
CLM0001202,POL0000451,52331.86,2018-03-03,Accident,0,30077.14
CLM0001203,POL0002884,67904.15,2018-12-26,Fire,0,10851.85
CLM0001204,POL0001824,37270.23,2018-07-07,Medical,0,33771.61
CLM0001205,POL0000280,1533.75,2020-08-20,Natural Disaster,0,61806.28
CLM0001206,POL0000244,75790.95,2021-03-29,Fire,0,3790.94
CLM0001207,POL0000675,87051.13,2023-01-05,Accident,0,59703.65
CLM0001208,POL0002194,17805.49,2023-07-21,Fire,0,54488.82
CLM0001209,POL0000103,3349.75,2020-02-17,Fire,0,5452.52
CLM0001210,POL0002358,16867.93,2024-03-31,Accident,0,50960.53
CLM0001211,POL0000117,89581.28,2020-05-03,Accident,0,24102.87
CLM0001212,POL0001496,29903.28,2020-08-02,Natural Disaster,0,14429.64
CLM0001213,POL0000763,23753.56,2019-08-27,Accident,0,30975.09
CLM0001214,POL0002786,1951.69,2018-04-11,Accident,0,16669.4
CLM0001215,POL0001724,30056.99,2023-06-20,Accident,0,66017.1
CLM0001216,POL0002235,71706.09,2023-07-14,Theft,0,59437.44
CLM0001217,POL0000785,95929.38,2024-01-18,Accident,1,78466.01
CLM0001218,POL0001493,31617.75,2019-05-02,Accident,0,42865.77
CLM0001219,POL0000707,24448.19,2023-03-13,Accident,0,7409.7
CLM0001220,POL0002924,88862.87,2020-04-14,Natural Disaster,0,29611.16
CLM0001221,POL0000796,85324.23,2018-04-19,Fire,0,67139.37
CLM0001222,POL0000473,33151.96,2021-02-10,Accident,0,31930.0
CLM0001223,POL0002604,7346.11,2018-09-08,Accident,0,36617.31
CLM0001224,POL0000682,99202.95,2023-12-29,Natural Disaster,0,33134.08
CLM0001225,POL0000094,68230.08,2024-05-14,Fire,0,19059.68
CLM0001226,POL0000736,92694.76,2024-07-02,Natural Disaster,0,6133.66
CLM0001227,POL0002838,34516.51,2021-06-02,Medical,0,14690.66
CLM0001228,POL0002042,64944.7,2018-04-20,Medical,0,29306.26
CLM0001229,POL0002086,67612.47,2024-06-27,Medical,0,19861.38
CLM0001230,POL0002830,87354.09,2020-06-04,Accident,0,45947.0
CLM0001231,POL0002530,99309.27,2022-12-01,Natural Disaster,0,49228.28
CLM0001232,POL0002159,11312.28,2021-09-20,Accident,0,45734.27
CLM0001233,POL0001914,63296.13,2020-01-16,Medical,0,7068.05
CLM0001234,POL0002458,33975.77,2022-01-18,Fire,0,53448.77
CLM0001235,POL0001590,81260.01,2018-10-15,Fire,0,30950.98
CLM0001236,POL0002445,75537.72,2020-10-15,Natural Disaster,0,70289.25
CLM0001237,POL0001151,89305.59,2020-07-01,Fire,1,42191.47
CLM0001238,POL0002014,34698.44,2019-10-22,Medical,0,7035.82
CLM0001239,POL0000042,18860.77,2022-09-29,Natural Disaster,0,1034.68
CLM0001240,POL0000041,2669.27,2019-07-25,Natural Disaster,0,56290.23
CLM0001241,POL0001511,25922.92,2022-06-08,Medical,0,32220.71
CLM0001242,POL0001695,37033.57,2019-05-24,Medical,0,23253.27
CLM0001243,POL0002447,94633.67,2022-11-05,Medical,0,35940.17
CLM0001244,POL0002230,49391.58,2022-09-11,Medical,0,6069.71
CLM0001245,POL0000744,55865.73,2019-10-26,Natural Disaster,0,31541.15
CLM0001246,POL0002766,88072.81,2024-11-05,Fire,0,25381.57
CLM0001247,POL0002512,88564.42,2021-04-22,Medical,0,64075.07
CLM0001248,POL0001074,53027.62,2021-04-11,Theft,0,14235.86
CLM0001249,POL0001432,11813.5,2019-10-12,Natural Disaster,0,60578.46
CLM0001250,POL0000298,27416.36,2019-02-04,Accident,0,40182.08
CLM0001251,POL0002193,45960.38,2024-02-18,Fire,0,6826.47
CLM0001252,POL0000016,75241.36,2024-01-16,Natural Disaster,0,77583.38
CLM0001253,POL0001076,71312.33,2023-01-17,Medical,0,58816.51
CLM0001254,POL0000107,64449.47,2022-06-04,Theft,0,21029.51
CLM0001255,POL0000219,88084.43,2018-10-26,Accident,0,46665.74
CLM0001256,POL0002983,80363.32,2021-02-27,Fire,0,72024.86
CLM0001257,POL0002385,98220.37,2023-10-21,Medical,0,74485.32
CLM0001258,POL0002969,88971.27,2024-08-16,Natural Disaster,0,58573.3
CLM0001259,POL0000371,19967.81,2023-08-02,Natural Disaster,0,58295.31
CLM0001260,POL0002858,6232.85,2023-01-08,Fire,0,22405.69
CLM0001261,POL0000254,41743.84,2018-01-25,Theft,0,79184.03
CLM0001262,POL0001429,61941.69,2020-03-26,Medical,0,19705.45
CLM0001263,POL0002628,64488.8,2024-02-25,Fire,0,7425.69
CLM0001264,POL0002009,27117.52,2023-10-06,Fire,0,78197.2
CLM0001265,POL0001723,86058.16,2024-09-20,Natural Disaster,0,12481.78
CLM0001266,POL0002684,33260.02,2023-05-20,Fire,1,41872.59
CLM0001267,POL0002233,91951.9,2024-04-19,Accident,0,37619.0
CLM0001268,POL0001313,47424.34,2020-08-26,Accident,0,67902.02
CLM0001269,POL0002522,1533.87,2023-04-20,Medical,0,31913.74
CLM0001270,POL0000985,16623.11,2023-10-04,Fire,0,40323.86
CLM0001271,POL0002550,10680.77,2023-12-10,Natural Disaster,0,3785.89
CLM0001272,POL0002922,4880.57,2021-03-03,Medical,0,16864.63
CLM0001273,POL0000350,71544.72,2019-10-22,Theft,0,66689.75
CLM0001274,POL0002108,19635.43,2022-11-02,Natural Disaster,0,38425.39
CLM0001275,POL0001479,83942.67,2023-03-23,Theft,0,18705.26
CLM0001276,POL0000879,26814.65,2020-04-13,Medical,0,29701.92
CLM0001277,POL0002513,3716.55,2019-09-18,Accident,0,23022.12
CLM0001278,POL0000311,82157.2,2024-06-24,Natural Disaster,0,44630.8
CLM0001279,POL0001115,46881.51,2018-05-25,Natural Disaster,0,4400.25
CLM0001280,POL0002979,60150.79,2023-12-18,Medical,0,18230.1
CLM0001281,POL0001322,33954.62,2021-02-13,Natural Disaster,0,28590.71
CLM0001282,POL0000280,5081.02,2018-09-11,Natural Disaster,0,74278.66
CLM0001283,POL0002759,37332.62,2023-05-18,Medical,0,49975.27
CLM0001284,POL0000967,52069.49,2018-01-09,Fire,0,40489.02
CLM0001285,POL0000695,1662.82,2019-07-06,Medical,1,15508.63
CLM0001286,POL0000910,57641.86,2019-01-10,Natural Disaster,0,44760.89
CLM0001287,POL0002615,89357.69,2020-09-01,Medical,0,74342.06
CLM0001288,POL0000271,22175.13,2024-05-17,Natural Disaster,0,45434.85
CLM0001289,POL0001541,92713.53,2023-11-23,Theft,1,13432.49
CLM0001290,POL0001125,10212.05,2022-04-07,Theft,1,79770.38
CLM0001291,POL0001412,82630.92,2021-09-01,Accident,0,40058.95
CLM0001292,POL0001310,84112.27,2024-05-30,Medical,0,25768.55
CLM0001293,POL0001754,26147.11,2024-11-05,Medical,0,40419.08
CLM0001294,POL0000841,95805.42,2023-05-12,Theft,0,21316.16
CLM0001295,POL0001822,41951.57,2024-12-21,Theft,0,2720.74
CLM0001296,POL0001004,14554.98,2022-10-28,Theft,0,71194.85
CLM0001297,POL0000240,59375.59,2021-09-17,Accident,0,34481.29
CLM0001298,POL0001640,99663.16,2021-12-22,Accident,0,60305.55
CLM0001299,POL0000361,89979.51,2020-07-03,Fire,0,77709.05
CLM0001300,POL0000734,28220.98,2018-12-12,Medical,0,50717.23
CLM0001301,POL0000852,57910.17,2020-01-09,Accident,0,55421.82
CLM0001302,POL0000860,11979.08,2018-12-29,Natural Disaster,0,75476.3
CLM0001303,POL0000701,46453.56,2018-07-01,Medical,0,41469.39
CLM0001304,POL0001351,52545.47,2023-03-14,Fire,0,25796.02
CLM0001305,POL0002884,31870.19,2020-07-16,Theft,0,73734.33
CLM0001306,POL0000823,48676.61,2020-10-23,Fire,0,5798.83
CLM0001307,POL0001635,92033.88,2024-04-21,Medical,0,17404.25
CLM0001308,POL0000097,50263.69,2019-09-07,Theft,1,27498.79
CLM0001309,POL0000327,83183.54,2023-04-21,Fire,0,62634.3
CLM0001310,POL0002121,32080.35,2021-03-18,Fire,0,72340.95
CLM0001311,POL0000994,97154.72,2020-12-21,Medical,1,36307.39
CLM0001312,POL0001280,9799.59,2019-06-18,Accident,0,23104.38
CLM0001313,POL0001767,58765.87,2020-06-15,Natural Disaster,0,28450.89
CLM0001314,POL0000994,79093.84,2018-07-24,Fire,1,52626.82
CLM0001315,POL0000333,81497.08,2020-02-29,Natural Disaster,0,12893.17
CLM0001316,POL0001181,20228.97,2021-07-21,Medical,1,43930.23
CLM0001317,POL0001965,40463.77,2022-04-05,Medical,0,47198.93
CLM0001318,POL0002506,62607.52,2022-10-01,Accident,0,56716.1
CLM0001319,POL0002782,31930.33,2019-07-12,Theft,0,48430.66
CLM0001320,POL0002924,66000.45,2018-06-05,Natural Disaster,0,8027.36
CLM0001321,POL0002906,38188.68,2018-01-22,Fire,0,55197.27
CLM0001322,POL0000099,35411.2,2019-03-31,Theft,0,2033.27
CLM0001323,POL0002780,11252.78,2019-12-10,Natural Disaster,0,31407.61
CLM0001324,POL0002973,4405.66,2020-11-03,Natural Disaster,1,33539.92
CLM0001325,POL0000244,83609.74,2024-04-09,Theft,0,9595.45
CLM0001326,POL0001501,49209.68,2023-04-12,Theft,0,1085.61
CLM0001327,POL0001465,56505.88,2020-02-03,Accident,0,5971.6
CLM0001328,POL0001399,37535.99,2024-03-31,Fire,0,35870.11
CLM0001329,POL0002710,14105.83,2024-07-10,Fire,0,19456.23
CLM0001330,POL0000367,45232.41,2019-08-28,Fire,1,5797.74
CLM0001331,POL0002547,23281.23,2021-06-23,Theft,0,20735.51
CLM0001332,POL0001482,83849.46,2019-06-12,Accident,0,42447.14
CLM0001333,POL0002161,98685.46,2021-10-28,Medical,0,59448.47
CLM0001334,POL0002993,88965.07,2021-03-28,Accident,0,33136.51
CLM0001335,POL0001048,53063.29,2018-08-03,Theft,0,49167.97
CLM0001336,POL0000283,62999.11,2023-10-19,Accident,0,47862.14
CLM0001337,POL0001316,94838.19,2018-11-03,Theft,0,71736.27
CLM0001338,POL0001387,54098.85,2020-04-21,Natural Disaster,0,14597.72
CLM0001339,POL0002449,64039.62,2021-01-14,Natural Disaster,0,38271.51
CLM0001340,POL0002616,63108.34,2020-10-04,Medical,1,50656.83
CLM0001341,POL0002762,70958.05,2021-06-19,Natural Disaster,0,41721.87
CLM0001342,POL0001738,64208.37,2019-01-31,Medical,0,36192.22
CLM0001343,POL0000422,67235.19,2018-10-25,Fire,0,77884.68
CLM0001344,POL0002897,72726.5,2021-10-23,Theft,0,75378.5
CLM0001345,POL0001267,81005.37,2019-06-07,Fire,0,49033.0
CLM0001346,POL0001378,40603.97,2023-07-19,Fire,0,35334.18
CLM0001347,POL0001412,74710.48,2022-05-12,Medical,0,60503.96
CLM0001348,POL0000475,10470.27,2023-08-13,Theft,0,41180.9
CLM0001349,POL0002453,87680.72,2020-05-04,Medical,0,79646.9
CLM0001350,POL0002084,29359.41,2018-11-09,Accident,0,54969.2
CLM0001351,POL0000358,40644.3,2024-05-15,Fire,0,5732.36
CLM0001352,POL0000558,80459.24,2024-03-18,Theft,0,32332.28
CLM0001353,POL0001351,63880.21,2024-01-02,Fire,0,58502.1
CLM0001354,POL0001068,31208.48,2023-08-25,Accident,0,67436.83
CLM0001355,POL0002368,22927.21,2023-09-13,Accident,0,65125.55
CLM0001356,POL0000738,95792.59,2020-05-03,Theft,0,78185.85
CLM0001357,POL0002706,9233.75,2021-11-14,Theft,0,39282.9
CLM0001358,POL0002520,931.34,2023-05-22,Accident,0,11463.34
CLM0001359,POL0002573,67457.02,2022-05-12,Fire,0,52283.78
CLM0001360,POL0000025,61640.21,2018-11-18,Natural Disaster,0,5938.69
CLM0001361,POL0000640,73892.59,2019-08-14,Fire,0,77889.81
CLM0001362,POL0001575,73297.57,2018-04-11,Natural Disaster,0,60755.09
CLM0001363,POL0002924,86394.28,2020-03-11,Medical,0,78577.22
CLM0001364,POL0001209,92249.8,2022-03-18,Theft,0,30367.06
CLM0001365,POL0000174,77614.95,2024-04-10,Accident,0,1559.0
CLM0001366,POL0001418,23613.13,2019-08-01,Medical,0,41846.79
CLM0001367,POL0000186,46617.87,2020-04-28,Fire,0,9958.31
CLM0001368,POL0001305,64350.67,2023-03-31,Natural Disaster,0,54466.33
CLM0001369,POL0001001,54166.84,2023-03-05,Theft,0,39954.85
CLM0001370,POL0001319,16310.3,2018-10-12,Natural Disaster,0,60349.72
CLM0001371,POL0000528,59132.67,2023-03-09,Fire,0,23498.18
CLM0001372,POL0000684,88709.6,2022-10-23,Fire,0,66384.5
CLM0001373,POL0002234,42142.46,2019-01-11,Accident,0,52170.4
CLM0001374,POL0001568,67058.82,2019-10-17,Medical,0,79020.46
CLM0001375,POL0000575,61785.46,2018-07-12,Theft,0,14531.0
CLM0001376,POL0002035,38015.79,2018-09-03,Accident,1,4378.47
CLM0001377,POL0001885,56744.49,2021-08-06,Natural Disaster,0,68128.68
CLM0001378,POL0001325,21416.1,2022-12-02,Medical,0,27274.57
CLM0001379,POL0000309,54837.67,2021-08-15,Theft,1,34670.34
CLM0001380,POL0001213,79983.54,2020-06-29,Natural Disaster,0,74075.76
CLM0001381,POL0001842,76015.3,2022-07-25,Theft,0,35423.54
CLM0001382,POL0001435,36116.48,2018-06-03,Theft,0,24052.12
CLM0001383,POL0000538,11652.48,2022-01-10,Medical,0,5041.79
CLM0001384,POL0000858,80094.29,2024-10-08,Natural Disaster,0,35601.95
CLM0001385,POL0001575,26871.39,2018-07-12,Accident,0,52499.64
CLM0001386,POL0000193,5777.85,2018-09-30,Accident,0,21753.25
CLM0001387,POL0001187,44796.7,2019-08-24,Accident,0,57507.02
CLM0001388,POL0000053,74077.32,2021-03-20,Theft,1,38417.64
CLM0001389,POL0000475,80945.09,2023-09-28,Fire,0,68691.15
CLM0001390,POL0000174,98229.11,2023-07-10,Medical,0,13190.48
CLM0001391,POL0001220,19346.06,2021-10-18,Accident,0,60639.25
CLM0001392,POL0001814,29732.59,2019-11-23,Medical,0,74624.44
CLM0001393,POL0000700,61144.3,2022-01-14,Theft,1,59389.42
CLM0001394,POL0002438,81228.7,2021-12-02,Medical,0,32653.21
CLM0001395,POL0000457,23790.46,2020-12-04,Accident,0,18667.32
CLM0001396,POL0001355,41286.49,2020-09-21,Accident,0,8139.88
CLM0001397,POL0001519,41135.87,2019-07-31,Theft,0,51496.86
CLM0001398,POL0002170,77407.2,2022-04-05,Theft,0,11685.49
CLM0001399,POL0002466,24472.75,2020-12-05,Natural Disaster,0,67112.83
CLM0001400,POL0000159,96891.48,2022-07-05,Theft,0,76870.77
CLM0001401,POL0002646,51291.15,2024-12-28,Fire,0,11122.4
CLM0001402,POL0001838,28565.65,2023-02-11,Fire,0,30271.42
CLM0001403,POL0000516,28786.26,2021-03-29,Accident,0,75000.59
CLM0001404,POL0001026,2320.85,2024-03-09,Theft,0,37815.16
CLM0001405,POL0000659,69396.87,2023-06-09,Fire,0,42972.66
CLM0001406,POL0000678,77706.86,2021-10-13,Fire,0,59877.03
CLM0001407,POL0000315,3726.56,2021-10-05,Natural Disaster,0,17079.51
CLM0001408,POL0002376,58800.49,2023-08-18,Theft,1,78338.18
CLM0001409,POL0000276,78276.43,2023-01-25,Natural Disaster,1,62536.42
CLM0001410,POL0002764,37935.88,2022-10-16,Medical,0,13161.46
CLM0001411,POL0000452,43557.79,2022-12-23,Natural Disaster,0,9152.25
CLM0001412,POL0001589,36481.68,2018-04-01,Medical,1,74815.85
CLM0001413,POL0000486,31907.25,2019-08-02,Medical,0,54896.72
CLM0001414,POL0001131,49368.6,2019-01-14,Theft,0,3373.81
CLM0001415,POL0000567,17027.02,2024-11-02,Medical,0,11616.38
CLM0001416,POL0000246,44348.42,2019-05-16,Medical,0,4111.99
CLM0001417,POL0002983,94211.6,2022-07-16,Natural Disaster,0,77934.31
CLM0001418,POL0000889,3226.51,2019-02-07,Theft,0,39978.72
CLM0001419,POL0002212,16891.97,2023-07-29,Theft,0,37133.23
CLM0001420,POL0002575,77881.39,2019-08-08,Medical,0,76475.57
CLM0001421,POL0000001,13639.68,2023-05-10,Natural Disaster,0,40519.49
CLM0001422,POL0002911,27492.45,2021-12-06,Natural Disaster,1,41565.06
CLM0001423,POL0002185,45756.47,2021-07-03,Natural Disaster,0,78732.54
CLM0001424,POL0000151,94344.64,2020-10-08,Natural Disaster,0,9181.15
CLM0001425,POL0001768,18758.37,2022-08-26,Accident,0,78864.66
CLM0001426,POL0001511,92346.92,2023-12-21,Medical,0,13504.53
CLM0001427,POL0001249,71993.19,2022-08-25,Medical,0,37991.04
CLM0001428,POL0001129,67278.92,2021-02-13,Medical,0,27207.81
CLM0001429,POL0000999,72492.48,2023-11-15,Theft,1,76447.07
CLM0001430,POL0000698,3609.04,2018-10-03,Theft,0,38994.61
CLM0001431,POL0001089,10340.58,2020-12-04,Natural Disaster,0,2134.26
CLM0001432,POL0002381,33816.73,2019-01-12,Theft,0,17968.78
CLM0001433,POL0002420,7859.77,2022-08-09,Fire,0,34635.72
CLM0001434,POL0001231,98765.18,2024-07-16,Medical,0,54208.32
CLM0001435,POL0002629,58251.01,2023-03-30,Medical,0,45083.67
CLM0001436,POL0000686,48990.7,2018-11-21,Accident,0,68037.77
CLM0001437,POL0002757,78658.42,2022-12-23,Accident,0,66326.16
CLM0001438,POL0000928,97707.44,2023-01-19,Fire,1,47363.59
CLM0001439,POL0001843,95535.44,2018-10-03,Accident,0,45833.8
CLM0001440,POL0001733,79409.96,2022-05-02,Natural Disaster,0,22469.73
CLM0001441,POL0000740,38028.84,2024-07-12,Natural Disaster,0,76645.1
CLM0001442,POL0000271,7062.97,2020-02-14,Medical,0,6425.05
CLM0001443,POL0001973,10288.51,2023-05-16,Natural Disaster,0,31943.31
CLM0001444,POL0000711,614.66,2021-08-02,Accident,0,52968.62
CLM0001445,POL0000325,689.33,2023-07-25,Fire,0,75669.35
CLM0001446,POL0000990,93673.97,2019-10-14,Natural Disaster,0,40271.92
CLM0001447,POL0001551,92738.19,2019-09-05,Medical,0,71704.77
CLM0001448,POL0000798,66921.6,2024-02-15,Medical,0,8652.54
CLM0001449,POL0001870,72804.33,2020-08-27,Accident,0,42667.26
CLM0001450,POL0002968,51564.24,2021-12-10,Natural Disaster,0,25489.23
CLM0001451,POL0002595,24165.3,2021-07-15,Accident,0,63717.03
CLM0001452,POL0001093,91481.31,2024-09-29,Medical,0,35766.09
CLM0001453,POL0002956,28130.3,2021-11-10,Fire,0,38177.62
CLM0001454,POL0000212,74097.29,2018-01-04,Natural Disaster,0,5463.13
CLM0001455,POL0001582,24920.85,2018-10-14,Fire,0,35209.4
CLM0001456,POL0001444,87079.77,2019-11-10,Natural Disaster,0,6742.05
CLM0001457,POL0002645,65298.32,2021-07-07,Medical,0,24175.1
CLM0001458,POL0000048,64448.15,2019-01-17,Natural Disaster,0,10412.45
CLM0001459,POL0000231,10188.04,2018-04-01,Medical,0,26958.13
CLM0001460,POL0000579,42237.16,2021-03-23,Theft,0,18422.85
CLM0001461,POL0002998,52728.4,2024-04-19,Medical,0,23028.84
CLM0001462,POL0001113,29756.61,2022-07-03,Medical,0,12126.35
CLM0001463,POL0001755,88156.97,2021-03-23,Natural Disaster,0,35336.73
CLM0001464,POL0002980,83848.16,2021-04-02,Fire,1,39956.84
